latent_id,a,x,split
4330,39,36,train
4331,39,37,test
4332,39,38,test
4333,39,39,test
4334,39,40,test
4335,39,41,test
4336,39,42,test
4337,39,43,train
4338,39,44,test
4339,39,45,test
4340,39,46,test
4341,39,47,test
4342,39,48,test
4343,39,49,test
4344,39,50,test
4345,39,51,test
4346,39,52,test
4347,39,53,test
4348,39,54,train
4349,39,55,test
4350,39,56,test
4351,39,57,test
4352,39,58,test
4353,39,59,test
4354,39,60,test
4355,39,61,test
4356,39,62,train
4357,39,63,test
4358,39,64,test
4359,39,65,train
4360,39,66,test
4361,39,67,train
4362,39,68,test
4363,39,69,train
4364,39,70,test
4365,39,71,test
4366,39,72,test
4367,39,73,train
4368,39,74,test
4369,39,75,test
4370,39,76,test
4371,39,77,test
4372,39,78,test
4373,39,79,test
4374,39,80,test
4375,39,81,test
4376,39,82,test
4377,39,83,test
4378,39,84,train
4379,39,85,test
4380,39,86,test
4381,39,87,test
4382,39,88,test
4383,39,89,test
4384,39,90,test
4385,39,91,test
4386,39,92,test
4387,39,93,train
4388,39,94,test
4389,39,95,test
4390,39,96,test
4391,39,97,test
4392,39,98,test
4393,39,99,test
4394,39,100,train
4395,39,101,test
4396,39,102,train
4397,39,103,test
4398,39,104,test
4399,39,105,test
4400,39,106,test
4401,39,107,train
4402,39,108,test
4403,39,109,test
4404,39,110,train
4405,39,111,test
4406,39,112,test
4407,40,0,test
4408,40,1,test
4409,40,2,train
4410,40,3,test
4411,40,4,train
4412,40,5,test
4413,40,6,train
4414,40,7,test
4415,40,8,test
4416,40,9,train
4417,40,10,test
4418,40,11,train
4419,40,12,test
4420,40,13,test
4421,40,14,test
4422,40,15,test
4423,40,16,test
4424,40,17,test
4425,40,18,test
4426,40,19,train
4427,40,20,train
4428,40,21,test
4429,40,22,test
4430,40,23,test
4431,40,24,train
4432,40,25,train
4433,40,26,test
4434,40,27,test
4435,40,28,test
4436,40,29,test
4437,40,30,train
4438,40,31,test
4439,40,32,train
4440,40,33,train
4441,40,34,test
4442,40,35,test
4443,40,36,test
4444,40,37,test
4445,40,38,train
4446,40,39,test
4447,40,40,train
4448,40,41,test
4449,40,42,test
4450,40,43,test
4451,40,44,test
4452,40,45,test
4453,40,46,test
4454,40,47,test
4455,40,48,test
4456,40,49,test
4457,40,50,test
4458,40,51,test
4459,40,52,test
4460,40,53,test
4461,40,54,train
4462,40,55,test
4463,40,56,train
4464,40,57,train
4465,40,58,test
4466,40,59,train
4467,40,60,train
4468,40,61,train
4469,40,62,test
4470,40,63,test
4471,40,64,test
4472,40,65,train
4473,40,66,train
4474,40,67,test
4475,40,68,test
4476,40,69,test
4477,40,70,test
4478,40,71,test
4479,40,72,test
4480,40,73,test
4481,40,74,test
4482,40,75,train
4483,40,76,test
4484,40,77,train
4485,40,78,test
4486,40,79,test
4487,40,80,test
4488,40,81,test
4489,40,82,test
4490,40,83,test
4491,40,84,test
4492,40,85,test
4493,40,86,test
4494,40,87,test
4495,40,88,test
4496,40,89,test
4497,40,90,test
4498,40,91,test
4499,40,92,test
4500,40,93,test
4501,40,94,test
4502,40,95,test
4503,40,96,test
4504,40,97,test
4505,40,98,test
4506,40,99,test
4507,40,100,test
4508,40,101,test
4509,40,102,test
4510,40,103,test
4511,40,104,test
4512,40,105,test
4513,40,106,test
4514,40,107,test
4515,40,108,train
4516,40,109,test
4517,40,110,test
4518,40,111,test
4519,40,112,test
4520,41,0,test
4521,41,1,test
4522,41,2,test
4523,41,3,test
4524,41,4,train
4525,41,5,test
4526,41,6,test
4527,41,7,train
4528,41,8,test
4529,41,9,test
4530,41,10,test
4531,41,11,test
4532,41,12,test
4533,41,13,test
4534,41,14,test
4535,41,15,test
4536,41,16,test
4537,41,17,test
4538,41,18,train
4539,41,19,test
4540,41,20,train
4541,41,21,train
4542,41,22,test
4543,41,23,test
4544,41,24,train
4545,41,25,test
4546,41,26,test
4547,41,27,test
4548,41,28,test
4549,41,29,test
4550,41,30,test
4551,41,31,train
4552,41,32,test
4553,41,33,train
4554,41,34,test
4555,41,35,test
4556,41,36,train
4557,41,37,test
4558,41,38,test
4559,41,39,test
4560,41,40,test
4561,41,41,train
4562,41,42,test
4563,41,43,test
4564,41,44,test
4565,41,45,test
4566,41,46,test
4567,41,47,test
4568,41,48,test
4569,41,49,test
4570,41,50,train
4571,41,51,test
4572,41,52,test
4573,41,53,test
4574,41,54,test
4575,41,55,test
4576,41,56,test
4577,41,57,test
4578,41,58,train
4579,41,59,test
4580,41,60,test
4581,41,61,test
4582,41,62,test
4583,41,63,test
4584,41,64,test
4585,41,65,test
4586,41,66,test
4587,41,67,test
4588,41,68,test
4589,41,69,train
4590,41,70,test
4591,41,71,test
4592,41,72,test
4593,41,73,test
4594,41,74,test
4595,41,75,train
4596,41,76,train
4597,41,77,test
4598,41,78,test
4599,41,79,test
4600,41,80,test
4601,41,81,train
4602,41,82,test
4603,41,83,train
4604,41,84,train
4605,41,85,test
4606,41,86,test
4607,41,87,test
4608,41,88,train
4609,41,89,test
4610,41,90,test
4611,41,91,train
4612,41,92,test
4613,41,93,test
4614,41,94,test
4615,41,95,test
4616,41,96,test
4617,41,97,test
4618,41,98,train
4619,41,99,train
4620,41,100,test
4621,41,101,train
4622,41,102,test
4623,41,103,train
4624,41,104,train
4625,41,105,test
4626,41,106,train
4627,41,107,test
4628,41,108,test
4629,41,109,train
4630,41,110,train
4631,41,111,test
4632,41,112,test
4633,42,0,test
4634,42,1,test
4635,42,2,test
4636,42,3,test
4637,42,4,test
4638,42,5,train
4639,42,6,test
4640,42,7,test
4641,42,8,train
4642,42,9,test
4643,42,10,test
4644,42,11,train
4645,42,12,test
4646,42,13,test
4647,42,14,test
4648,42,15,train
4649,42,16,test
4650,42,17,train
4651,42,18,test
4652,42,19,train
4653,42,20,test
4654,42,21,test
4655,42,22,test
4656,42,23,train
4657,42,24,train
4658,42,25,test
4659,42,26,test
4660,42,27,test
4661,42,28,test
4662,42,29,test
4663,42,30,train
4664,42,31,train
4665,42,32,train
4666,42,33,train
4667,42,34,train
4668,42,35,test
4669,42,36,test
4670,42,37,test
4671,42,38,test
4672,42,39,test
4673,42,40,test
4674,42,41,test
4675,42,42,train
4676,42,43,test
4677,42,44,test
4678,42,45,test
4679,42,46,train
4680,42,47,test
4681,42,48,test
4682,42,49,test
4683,42,50,train
4684,42,51,train
4685,42,52,test
4686,42,53,train
4687,42,54,test
4688,42,55,test
4689,42,56,test
4690,42,57,train
4691,42,58,test
4692,42,59,test
4693,42,60,test
4694,42,61,train
4695,42,62,train
4696,42,63,train
4697,42,64,test
4698,42,65,test
4699,42,66,test
4700,42,67,test
4701,42,68,test
4702,42,69,test
4703,42,70,test
4704,42,71,train
4705,42,72,test
4706,42,73,test
4707,42,74,test
4708,42,75,test
4709,42,76,test
4710,42,77,test
4711,42,78,test
4712,42,79,test
4713,42,80,train
4714,42,81,test
4715,42,82,test
4716,42,83,test
4717,42,84,test
4718,42,85,test
4719,42,86,test
4720,42,87,test
4721,42,88,test
4722,42,89,test
4723,42,90,test
4724,42,91,test
4725,42,92,test
4726,42,93,train
4727,42,94,train
4728,42,95,test
4729,42,96,test
4730,42,97,test
4731,42,98,test
4732,42,99,test
4733,42,100,train
4734,42,101,test
4735,42,102,test
4736,42,103,test
4737,42,104,train
4738,42,105,train
4739,42,106,test
4740,42,107,test
4741,42,108,test
4742,42,109,test
4743,42,110,test
4744,42,111,train
4745,42,112,test
4746,43,0,test
4747,43,1,train
4748,43,2,test
4749,43,3,test
4750,43,4,train
4751,43,5,train
4752,43,6,test
4753,43,7,test
4754,43,8,test
4755,43,9,train
4756,43,10,test
4757,43,11,test
4758,43,12,test
4759,43,13,test
4760,43,14,test
4761,43,15,test
4762,43,16,train
4763,43,17,test
4764,43,18,test
4765,43,19,train
4766,43,20,test
4767,43,21,test
4768,43,22,train
4769,43,23,test
4770,43,24,train
4771,43,25,test
4772,43,26,test
4773,43,27,test
4774,43,28,test
4775,43,29,test
4776,43,30,train
4777,43,31,test
4778,43,32,test
4779,43,33,train
4780,43,34,train
4781,43,35,test
4782,43,36,train
4783,43,37,test
4784,43,38,test
4785,43,39,test
4786,43,40,test
4787,43,41,train
4788,43,42,test
4789,43,43,test
4790,43,44,test
4791,43,45,train
4792,43,46,train
4793,43,47,test
4794,43,48,test
4795,43,49,test
4796,43,50,test
4797,43,51,test
4798,43,52,train
4799,43,53,train
4800,43,54,train
4801,43,55,test
4802,43,56,test
4803,43,57,test
4804,43,58,train
4805,43,59,train
4806,43,60,test
4807,43,61,test
4808,43,62,test
4809,43,63,train
4810,43,64,test
4811,43,65,train
4812,43,66,train
4813,43,67,test
4814,43,68,test
4815,43,69,train
4816,43,70,train
4817,43,71,test
4818,43,72,train
4819,43,73,test
4820,43,74,test
4821,43,75,train
4822,43,76,test
4823,43,77,test
4824,43,78,train
4825,43,79,test
4826,43,80,train
4827,43,81,test
4828,43,82,test
4829,43,83,train
4830,43,84,test
4831,43,85,test
4832,43,86,train
4833,43,87,test
4834,43,88,test
4835,43,89,test
4836,43,90,test
4837,43,91,test
4838,43,92,test
4839,43,93,test
4840,43,94,test
4841,43,95,test
4842,43,96,test
4843,43,97,test
4844,43,98,test
4845,43,99,train
4846,43,100,test
4847,43,101,test
4848,43,102,train
4849,43,103,train
4850,43,104,test
4851,43,105,test
4852,43,106,test
4853,43,107,test
4854,43,108,train
4855,43,109,test
4856,43,110,train
4857,43,111,test
4858,43,112,test
4859,44,0,train
4860,44,1,train
4861,44,2,test
4862,44,3,train
4863,44,4,test
4864,44,5,test
4865,44,6,test
4866,44,7,train
4867,44,8,test
4868,44,9,test
4869,44,10,train
4870,44,11,test
4871,44,12,test
4872,44,13,test
4873,44,14,test
4874,44,15,test
4875,44,16,test
4876,44,17,test
4877,44,18,test
4878,44,19,test
4879,44,20,test
4880,44,21,test
4881,44,22,train
4882,44,23,train
4883,44,24,test
4884,44,25,test
4885,44,26,test
4886,44,27,test
4887,44,28,test
4888,44,29,test
4889,44,30,test
4890,44,31,test
4891,44,32,test
4892,44,33,test
4893,44,34,train
4894,44,35,test
4895,44,36,test
4896,44,37,test
4897,44,38,train
4898,44,39,test
4899,44,40,train
4900,44,41,test
4901,44,42,test
4902,44,43,test
4903,44,44,test
4904,44,45,test
4905,44,46,test
4906,44,47,test
4907,44,48,train
4908,44,49,train
4909,44,50,test
4910,44,51,test
4911,44,52,test
4912,44,53,train
4913,44,54,test
4914,44,55,test
4915,44,56,test
4916,44,57,test
4917,44,58,test
4918,44,59,test
4919,44,60,test
4920,44,61,test
4921,44,62,train
4922,44,63,test
4923,44,64,test
4924,44,65,train
4925,44,66,test
4926,44,67,train
4927,44,68,test
4928,44,69,test
4929,44,70,train
4930,44,71,test
4931,44,72,test
4932,44,73,test
4933,44,74,test
4934,44,75,test
4935,44,76,test
4936,44,77,train
4937,44,78,train
4938,44,79,test
4939,44,80,train
4940,44,81,train
4941,44,82,test
4942,44,83,test
4943,44,84,test
4944,44,85,test
4945,44,86,test
4946,44,87,test
4947,44,88,test
4948,44,89,train
4949,44,90,test
4950,44,91,test
4951,44,92,test
4952,44,93,test
4953,44,94,test
4954,44,95,test
4955,44,96,train
4956,44,97,test
4957,44,98,train
4958,44,99,train
4959,44,100,test
4960,44,101,test
4961,44,102,test
4962,44,103,train
4963,44,104,test
4964,44,105,test
4965,44,106,test
4966,44,107,test
4967,44,108,test
4968,44,109,test
4969,44,110,test
4970,44,111,train
4971,44,112,train
4972,45,0,train
4973,45,1,train
4974,45,2,train
4975,45,3,train
4976,45,4,train
4977,45,5,train
4978,45,6,test
4979,45,7,test
4980,45,8,test
4981,45,9,train
4982,45,10,test
4983,45,11,train
4984,45,12,test
4985,45,13,train
4986,45,14,test
4987,45,15,test
4988,45,16,test
4989,45,17,test
4990,45,18,test
4991,45,19,test
4992,45,20,test
4993,45,21,test
4994,45,22,train
4995,45,23,test
4996,45,24,test
4997,45,25,test
4998,45,26,train
4999,45,27,test
5000,45,28,test
5001,45,29,test
5002,45,30,train
5003,45,31,test
5004,45,32,test
5005,45,33,test
5006,45,34,test
5007,45,35,train
5008,45,36,train
5009,45,37,test
5010,45,38,train
5011,45,39,train
5012,45,40,test
5013,45,41,test
5014,45,42,test
5015,45,43,test
5016,45,44,test
5017,45,45,test
5018,45,46,test
5019,45,47,test
5020,45,48,train
5021,45,49,test
5022,45,50,test
5023,45,51,test
5024,45,52,train
5025,45,53,test
5026,45,54,test
5027,45,55,test
5028,45,56,test
5029,45,57,test
5030,45,58,test
5031,45,59,test
5032,45,60,test
5033,45,61,train
5034,45,62,train
5035,45,63,train
5036,45,64,test
5037,45,65,train
5038,45,66,test
5039,45,67,test
5040,45,68,test
5041,45,69,train
5042,45,70,test
5043,45,71,test
5044,45,72,test
5045,45,73,test
5046,45,74,test
5047,45,75,test
5048,45,76,test
5049,45,77,test
5050,45,78,test
5051,45,79,test
5052,45,80,test
5053,45,81,test
5054,45,82,test
5055,45,83,test
5056,45,84,test
5057,45,85,train
5058,45,86,train
5059,45,87,test
5060,45,88,test
5061,45,89,test
5062,45,90,test
5063,45,91,test
5064,45,92,test
5065,45,93,test
5066,45,94,train
5067,45,95,test
5068,45,96,train
5069,45,97,train
5070,45,98,test
5071,45,99,train
5072,45,100,test
5073,45,101,train
5074,45,102,test
5075,45,103,test
5076,45,104,test
5077,45,105,test
5078,45,106,train
5079,45,107,train
5080,45,108,test
5081,45,109,test
5082,45,110,test
5083,45,111,test
5084,45,112,test
5085,46,0,test
5086,46,1,test
5087,46,2,test
5088,46,3,test
5089,46,4,train
5090,46,5,test
5091,46,6,test
5092,46,7,train
5093,46,8,train
5094,46,9,test
5095,46,10,test
5096,46,11,test
5097,46,12,test
5098,46,13,train
5099,46,14,train
5100,46,15,test
5101,46,16,test
5102,46,17,train
5103,46,18,test
5104,46,19,train
5105,46,20,test
5106,46,21,train
5107,46,22,test
5108,46,23,train
5109,46,24,train
5110,46,25,test
5111,46,26,test
5112,46,27,train
5113,46,28,test
5114,46,29,test
5115,46,30,train
5116,46,31,train
5117,46,32,train
5118,46,33,train
5119,46,34,test
5120,46,35,test
5121,46,36,test
5122,46,37,test
5123,46,38,test
5124,46,39,test
5125,46,40,train
5126,46,41,test
5127,46,42,train
5128,46,43,train
5129,46,44,test
5130,46,45,train
5131,46,46,test
5132,46,47,test
5133,46,48,test
5134,46,49,test
5135,46,50,test
5136,46,51,train
5137,46,52,test
5138,46,53,test
5139,46,54,test
5140,46,55,test
5141,46,56,test
5142,46,57,test
5143,46,58,test
5144,46,59,train
5145,46,60,test
5146,46,61,train
5147,46,62,test
5148,46,63,test
5149,46,64,test
5150,46,65,test
5151,46,66,train
5152,46,67,test
5153,46,68,test
5154,46,69,test
5155,46,70,test
5156,46,71,test
5157,46,72,test
5158,46,73,train
5159,46,74,test
5160,46,75,test
5161,46,76,test
5162,46,77,test
5163,46,78,train
5164,46,79,train
5165,46,80,train
5166,46,81,test
5167,46,82,test
5168,46,83,test
5169,46,84,test
5170,46,85,test
5171,46,86,test
5172,46,87,test
5173,46,88,test
5174,46,89,test
5175,46,90,test
5176,46,91,test
5177,46,92,train
5178,46,93,test
5179,46,94,test
5180,46,95,test
5181,46,96,test
5182,46,97,test
5183,46,98,test
5184,46,99,test
5185,46,100,test
5186,46,101,train
5187,46,102,test
5188,46,103,test
5189,46,104,train
5190,46,105,test
5191,46,106,test
5192,46,107,test
5193,46,108,train
5194,46,109,test
5195,46,110,train
5196,46,111,test
5197,46,112,train
5198,47,0,test
5199,47,1,train
5200,47,2,train
5201,47,3,train
5202,47,4,train
5203,47,5,train
5204,47,6,train
5205,47,7,train
5206,47,8,train
5207,47,9,train
5208,47,10,test
5209,47,11,test
5210,47,12,test
5211,47,13,test
5212,47,14,test
5213,47,15,test
5214,47,16,train
5215,47,17,test
5216,47,18,test
5217,47,19,test
5218,47,20,test
5219,47,21,test
5220,47,22,train
5221,47,23,test
5222,47,24,test
5223,47,25,test
5224,47,26,test
5225,47,27,test
5226,47,28,test
5227,47,29,train
5228,47,30,test
5229,47,31,train
5230,47,32,test
5231,47,33,test
5232,47,34,train
5233,47,35,test
5234,47,36,test
5235,47,37,test
5236,47,38,test
5237,47,39,train
5238,47,40,test
5239,47,41,test
5240,47,42,train
5241,47,43,test
5242,47,44,test
5243,47,45,train
5244,47,46,test
5245,47,47,test
5246,47,48,test
5247,47,49,test
5248,47,50,train
5249,47,51,test
5250,47,52,test
5251,47,53,test
5252,47,54,train
5253,47,55,test
5254,47,56,test
5255,47,57,train
5256,47,58,test
5257,47,59,test
5258,47,60,test
5259,47,61,train
5260,47,62,test
5261,47,63,test
5262,47,64,test
5263,47,65,train
5264,47,66,test
5265,47,67,train
5266,47,68,train
5267,47,69,test
5268,47,70,train
5269,47,71,test
5270,47,72,test
5271,47,73,test
5272,47,74,test
5273,47,75,test
5274,47,76,train
5275,47,77,test
5276,47,78,train
5277,47,79,test
5278,47,80,train
5279,47,81,test
5280,47,82,test
5281,47,83,test
5282,47,84,train
5283,47,85,test
5284,47,86,train
5285,47,87,test
5286,47,88,test
5287,47,89,test
5288,47,90,test
5289,47,91,test
5290,47,92,train
5291,47,93,test
5292,47,94,test
5293,47,95,test
5294,47,96,train
5295,47,97,test
5296,47,98,test
5297,47,99,train
5298,47,100,train
5299,47,101,train
5300,47,102,test
5301,47,103,test
5302,47,104,test
5303,47,105,train
5304,47,106,test
5305,47,107,test
5306,47,108,test
5307,47,109,test
5308,47,110,test
5309,47,111,test
5310,47,112,test
5311,48,0,test
5312,48,1,test
5313,48,2,test
5314,48,3,test
5315,48,4,test
5316,48,5,test
5317,48,6,test
5318,48,7,test
5319,48,8,test
5320,48,9,test
5321,48,10,test
5322,48,11,train
5323,48,12,test
5324,48,13,train
5325,48,14,test
5326,48,15,test
5327,48,16,test
5328,48,17,train
5329,48,18,test
5330,48,19,train
5331,48,20,train
5332,48,21,test
5333,48,22,test
5334,48,23,train
5335,48,24,train
5336,48,25,train
5337,48,26,test
5338,48,27,train
5339,48,28,test
5340,48,29,test
5341,48,30,train
5342,48,31,train
5343,48,32,test
5344,48,33,test
5345,48,34,test
5346,48,35,train
5347,48,36,test
5348,48,37,test
5349,48,38,test
5350,48,39,train
5351,48,40,test
5352,48,41,test
5353,48,42,test
5354,48,43,test
5355,48,44,test
5356,48,45,test
5357,48,46,train
5358,48,47,train
5359,48,48,test
5360,48,49,train
5361,48,50,train
5362,48,51,test
5363,48,52,test
5364,48,53,test
5365,48,54,test
5366,48,55,train
5367,48,56,train
5368,48,57,train
5369,48,58,test
5370,48,59,test
5371,48,60,test
5372,48,61,test
5373,48,62,test
5374,48,63,test
5375,48,64,test
